[0.9997393484764808,-0.0228305739704816,0.9997471721018428,0.022485370229736155,-0.07874204244708803,0.0024722223973160096] [0.99884818834219,-0.047982253443589605,0.9986312637331013,0.052302954934010146,-0.16674910547095967,0.2865657006969098]
[0.99884818834219,-0.047982253443589605,0.9986312637331013,0.052302954934010146,-0.16674910547095967,0.2865657006969098] [0.9962998687468417,-0.08594516586187964,0.9914330344334148,0.13061599532274476,-0.20344073513258468,0.48031876782019184]
[0.9962998687468417,-0.08594516586187964,0.9914330344334148,0.13061599532274476,-0.20344073513258468,0.48031876782019184] [0.9922284222379759,-0.12442973158830209,0.9724900745536044,0.2329443171548191,-0.17244608592636734,0.5369460235273688]
[0.9922284222379759,-0.12442973158830209,0.9724900745536044,0.2329443171548191,-0.17244608592636734,0.5369460235273688] [0.9886490756437241,-0.15024315368365376,0.9440180369062403,0.3298938404937083,-0.0800391297414172,0.45338565448327833]
[0.9886490756437241,-0.15024315368365376,0.9440180369062403,0.3298938404937083,-0.0800391297414172,0.45338565448327833] [0.9881029963082384,-0.15379359117557992,0.9173267674357711,0.3981351551242851,0.046546176390105345,0.2677050708074251]
[0.9881029963082384,-0.15379359117557992,0.9173267674357711,0.3981351551242851,0.046546176390105345,0.2677050708074251] [0.9912449329679366,-0.1320359150587099,0.9045635435556344,0.42633882730766376,0.16933992881600307,0.04070156686985024]
[0.9912449329679366,-0.1320359150587099,0.9045635435556344,0.42633882730766376,0.16933992881600307,0.04070156686985024] [0.9960069085144662,-0.08927619050707664,0.9100875753441249,0.4144159808745939,0.25172162262475956,-0.1633943596014569]
[0.9960069085144662,-0.08927619050707664,0.9100875753441249,0.4144159808745939,0.25172162262475956,-0.1633943596014569] [0.9999441542193552,-0.01056827528683682,0.951257513409231,0.30839770294619023,0.5186066991396782,-0.9469013441737639]
[0.9999441542193552,-0.01056827528683682,0.951257513409231,0.30839770294619023,0.5186066991396782,-0.9469013441737639] [0.9941677565612446,0.1078446652087253,0.9978081086628802,0.06617384896321153,0.6366423837087914,-1.46632251694517]
[0.9941677565612446,0.1078446652087253,0.9978081086628802,0.06617384896321153,0.6366423837087914,-1.46632251694517] [0.9737913803570043,0.22744306439722467,0.9704904021106017,-0.24113975079028896,0.5411426177671559,-1.5557079310080428]
[0.9737913803570043,0.22744306439722467,0.9704904021106017,-0.24113975079028896,0.5411426177671559,-1.5557079310080428] [0.9520325719859665,0.3059967023969141,0.8643267608531398,-0.502930661695148,0.2498186500521542,-1.2221653898944727]
[0.9520325719859665,0.3059967023969141,0.8643267608531398,-0.502930661695148,0.2498186500521542,-1.2221653898944727] [0.9555880796867263,0.29470565308564195,0.794885505304355,-0.6067594527133798,-0.3634322208679077,-0.01939379042741818]
[0.9555880796867263,0.29470565308564195,0.794885505304355,-0.6067594527133798,-0.3634322208679077,-0.01939379042741818] [0.9852655337879261,0.17103165768240947,0.8587448929996178,-0.5124033652768832,-0.8832661388703265,1.1324051178549044]
