[0.999487751633475,-0.032003661269624686,0.9959112699010313,0.0903368279502623,0.09715690430517321,-0.032786662909917594] [0.9997770910618574,-0.0211132230578466,0.9943096752512307,0.10652825776192924,0.010252196842050976,0.19406180129811074]
[0.9997770910618574,-0.0211132230578466,0.9943096752512307,0.10652825776192924,0.010252196842050976,0.19406180129811074] [0.9996197132612757,-0.02757587459075087,0.9863355429970445,0.16474888958874792,-0.07155203393472312,0.3821881601950219]
[0.9996197132612757,-0.02757587459075087,0.9863355429970445,0.16474888958874792,-0.07155203393472312,0.3821881601950219] [0.9988694571478778,-0.0475374334299188,0.968082727382695,0.250630869892922,-0.12131707818992796,0.47779269070346453]
[0.9988694571478778,-0.0475374334299188,0.968082727382695,0.250630869892922,-0.12131707818992796,0.47779269070346453] [0.9973428677355782,-0.07285056058104766,0.9398773998215899,0.3415120397652289,-0.12442890875301658,0.45455390892649805]
[0.9973428677355782,-0.07285056058104766,0.9398773998215899,0.3415120397652289,-0.12442890875301658,0.45455390892649805] [0.9955587531720704,-0.094142280525131,0.9099375929371754,0.41474519522195713,-0.08308210087079976,0.32144360018739193]
[0.9955587531720704,-0.094142280525131,0.9099375929371754,0.41474519522195713,-0.08308210087079976,0.32144360018739193] [0.994576943509589,-0.1040033818638785,0.8906015601932952,0.45478441154163185,-0.013238515727809666,0.11544622922881059]
[0.994576943509589,-0.1040033818638785,0.8906015601932952,0.45478441154163185,-0.013238515727809666,0.11544622922881059] [0.9950865065167424,-0.09900931546226013,0.8905205154283522,0.45494308611212225,0.06229427958020578,-0.11270356251294184]
[0.9950865065167424,-0.09900931546226013,0.8905205154283522,0.45494308611212225,0.06229427958020578,-0.11270356251294184] [0.998489792913523,-0.054937541331133266,0.9348962929659963,0.35492100726561415,0.3697078909176678,-0.961694941446184]
[0.998489792913523,-0.054937541331133266,0.9348962929659963,0.35492100726561415,0.3697078909176678,-0.961694941446184] [0.9995973716547663,0.028374188638323878,0.9906672952692822,0.13630227468331116,0.44032673067157124,-1.2489618571556391]
[0.9995973716547663,0.028374188638323878,0.9906672952692822,0.13630227468331116,0.44032673067157124,-1.2489618571556391] [0.9939081837345214,0.11021126215385105,0.9935931527523917,-0.11301613514698837,0.3547195157503843,-1.1932415053829952]
[0.9939081837345214,0.11021126215385105,0.9935931527523917,-0.11301613514698837,0.3547195157503843,-1.1932415053829952] [0.9870677633093633,0.16030355777539912,0.9495768178247422,-0.3135344750579053,0.13485215320744465,-0.8219588063856833]
[0.9870677633093633,0.16030355777539912,0.9495768178247422,-0.3135344750579053,0.13485215320744465,-0.8219588063856833] [0.9850373787257851,0.1723408324020578,0.8946320868807661,-0.44680356883463374,-0.018843935408158985,-0.5965655047685499]
[0.9850373787257851,0.1723408324020578,0.8946320868807661,-0.44680356883463374,-0.018843935408158985,-0.5965655047685499] [0.9918478064544128,0.12742813202574038,0.884593449150838,-0.4663629806485757,-0.4250894674740095,0.3715508297299588]
[0.9918478064544128,0.12742813202574038,0.884593449150838,-0.4663629806485757,-0.4250894674740095,0.3715508297299588] [0.9997292963866827,0.023266584325770428,0.9372014772660585,-0.3487884616932127,-0.596255553620114,0.8830862053667536]
[0.9997292963866827,0.023266584325770428,0.9372014772660585,-0.3487884616932127,-0.596255553620114,0.8830862053667536] [0.9936865937925682,-0.11219159200636956,0.9932314106763067,-0.11615233465563099,-0.7271589627719993,1.4556880794506366]
[0.9936865937925682,-0.11219159200636956,0.9932314106763067,-0.11615233465563099,-0.7271589627719993,1.4556880794506366] [0.9684616822517758,-0.24916253733268262,0.9808696360856078,0.19466575714615855,-0.6272748175938956,1.588962257752386]
[0.9684616822517758,-0.24916253733268262,0.9808696360856078,0.19466575714615855,-0.6272748175938956,1.588962257752386] [0.9483537125712842,-0.3172148102662644,0.9123730319060259,0.4093598058561756,-0.06505836524027542,0.6290423676067689]
[0.9483537125712842,-0.3172148102662644,0.9123730319060259,0.4093598058561756,-0.06505836524027542,0.6290423676067689] [0.9549079493907451,-0.2969020178280409,0.8745778492135525,0.4848851262567213,0.2759837719957193,0.20610815004283195]
